team,fullName,birthDate,currentAge,birthCity,birthCountry,nationality,height,weight,active,captain,alternateCaptain,rookie,shootsCatches,rosterStatus,primaryNumber,position,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,timeOnIcePerGame,evenTimeOnIcePerGame,shortHandedTimeOnIcePerGame,powerPlayTimeOnIcePerGame,PTS/60
STL,Alexey Toropchenko,1999-06-25,23,Moscow,RUS,RUS,"6' 6""",222,True,False,False,False,L,Y,13,RW,11:33,0,0,0,1,1,5,0,0,00:00,10:44,0,0.0,0.0,0,0,0,0,00:49,1,-1,0,16,11:33,10:44,00:49,00:00,0.0
STL,Jake Neighbours,2002-03-29,20,Calgary,CAN,CAN,"6' 0""",201,True,False,False,True,L,Y,63,LW,13:26,0,1,0,1,1,4,0,0,00:09,13:07,0,0.0,100.0,0,0,0,0,00:10,0,1,1,17,13:26,13:07,00:10,00:09,4.466501240694789
CGY,Trevor Lewis,1987-01-08,35,Salt Lake City,USA,USA,"6' 1""",201,True,False,False,False,R,Y,22,C,27:53,0,0,0,5,2,3,0,0,00:21,23:18,0,40.0,0.0,0,0,0,0,04:14,0,-1,0,43,13:56,11:39,02:07,00:10,0.0
CGY,Milan Lucic,1988-06-07,34,Vancouver,CAN,CAN,"6' 3""",240,True,False,False,False,L,Y,17,LW,20:08,1,0,2,3,2,4,0,0,00:01,20:03,2,66.67,0.0,0,0,0,0,00:04,2,2,1,29,10:04,10:01,00:02,00:00,2.980132450331126
CGY,Mikael Backlund,1989-03-17,33,Vasteras,SWE,SWE,"6' 0""",206,True,False,False,False,L,Y,11,C,35:14,0,1,2,9,2,2,0,0,04:32,25:33,2,57.14,11.1,0,0,0,0,05:09,0,-2,1,52,17:37,12:46,02:34,02:16,1.7029328287606433
CGY,Michael Stone,1990-06-07,32,Winnipeg,CAN,CAN,"6' 3""",210,True,False,False,False,R,Y,26,D,23:43,2,1,0,4,2,2,0,1,00:44,22:38,0,0.0,25.0,0,0,0,0,00:21,5,2,3,42,11:51,11:19,00:10,00:22,7.59493670886076
CGY,Nazem Kadri,1990-10-06,32,London,CAN,CAN,"6' 0""",185,True,False,False,False,L,Y,91,C,32:27,2,1,0,5,2,1,1,2,09:32,22:21,0,44.83,20.0,0,0,0,0,00:34,1,1,3,44,16:13,11:10,00:17,04:46,5.549845837615623
CGY,Chris Tanev,1989-12-20,32,Toronto,CAN,CAN,"6' 2""",193,True,False,False,False,R,Y,8,D,43:33,0,0,0,2,2,2,0,0,00:20,34:52,0,0.0,0.0,0,0,0,0,08:21,3,-1,0,70,21:46,17:26,04:10,00:10,0.0
CGY,Tyler Toffoli,1992-04-24,30,Scarborough,CAN,CAN,"6' 0""",203,True,False,False,False,R,Y,73,RW,32:49,0,1,0,3,2,2,1,1,09:09,23:09,0,0.0,33.3,1,0,0,0,00:31,1,-2,1,46,16:24,11:34,00:15,04:34,1.829268292682927
CGY,Blake Coleman,1991-11-28,30,Plano,USA,USA,"5' 11""",199,True,False,False,False,L,Y,20,C,26:43,1,0,2,3,2,6,0,0,00:02,23:17,2,100.0,0.0,0,0,0,0,03:24,4,-1,1,41,13:21,11:38,01:42,00:01,2.247191011235955
CGY,Brett Ritchie,1993-07-01,29,Orangeville,CAN,CAN,"6' 4""",215,True,False,False,False,R,Y,24,RW,19:51,0,1,2,2,2,4,0,0,00:00,19:44,2,0.0,50.0,0,0,0,0,00:07,0,2,1,29,09:55,09:52,00:03,00:00,3.0252100840336134
CGY,Jonathan Huberdeau,1993-06-04,29,Saint-Jerome,CAN,CAN,"6' 1""",200,True,False,False,False,L,Y,10,C,33:29,1,0,0,1,2,2,0,1,09:10,24:19,0,0.0,0.0,0,0,0,0,00:00,0,0,1,44,16:44,12:09,00:00,04:35,1.792828685258964
CGY,MacKenzie Weegar,1994-01-07,28,Ottawa,CAN,CAN,"6' 0""",206,True,False,False,False,R,Y,52,D,42:18,2,0,0,3,2,7,0,0,04:10,35:19,0,0.0,0.0,0,0,0,0,02:49,3,0,2,69,21:09,17:39,01:24,02:05,2.836879432624114
CGY,Elias Lindholm,1994-12-02,27,Boden,SWE,SWE,"6' 1""",202,True,False,False,False,R,Y,28,C,40:36,0,1,0,6,2,2,1,1,09:07,24:44,0,50.0,16.7,0,0,0,0,06:45,0,0,1,56,20:18,12:22,03:22,04:33,1.477832512315271
CGY,Nikita Zadorov,1995-04-16,27,Moscow,RUS,RUS,"6' 6""",248,True,False,False,False,L,Y,16,D,33:26,0,0,2,3,2,7,0,0,00:13,25:28,2,0.0,0.0,0,0,0,0,07:45,1,3,0,54,16:43,12:44,03:52,00:06,0.0
CGY,Andrew Mangiapane,1996-04-04,26,Toronto,CAN,CAN,"5' 10""",184,True,False,False,False,L,Y,88,LW,31:21,1,1,0,5,2,1,0,0,04:28,23:14,0,0.0,20.0,1,0,0,1,03:39,0,3,2,45,15:40,11:37,01:49,02:14,3.829787234042554
CGY,Noah Hanifin,1997-01-25,25,Boston,USA,USA,"6' 3""",207,True,False,False,False,L,Y,55,D,41:43,0,0,2,6,2,5,0,0,04:48,32:33,2,0.0,0.0,0,0,0,0,04:22,0,0,0,67,20:51,16:16,02:11,02:24,0.0
CGY,Rasmus Andersson,1996-10-27,25,Malmö,SWE,SWE,"6' 1""",202,True,False,False,False,R,Y,4,D,46:42,1,1,4,3,2,2,0,1,08:40,33:59,4,0.0,33.3,0,0,0,0,04:03,3,1,2,67,23:21,16:59,02:01,04:20,2.569593147751606
CGY,Kevin Rooney,1993-05-21,29,Canton,USA,USA,"6' 2""",190,True,False,False,False,L,Y,21,C,19:14,1,0,0,1,2,8,0,0,00:04,19:10,0,58.33,0.0,0,0,0,0,00:00,0,2,1,29,09:37,09:35,00:00,00:02,3.119584055459272
CGY,Dillon Dube,1998-07-20,24,Golden,CAN,CAN,"5' 11""",185,True,False,False,False,L,Y,29,C,30:08,1,1,4,5,2,2,0,0,04:24,23:27,4,50.0,20.0,0,0,1,1,02:17,1,1,2,45,15:04,11:43,01:08,02:12,3.9823008849557526
CGY,Adam Ruzicka,1999-05-11,23,Bratislava,SVK,SVK,"6' 4""",215,True,False,False,False,L,Y,63,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CGY,Connor Mackey,1996-09-12,26,Tower Lake,USA,USA,"6' 2""",197,True,False,False,False,L,Y,3,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL,Darren Helm,1987-01-21,35,St. Andrews,CAN,CAN,"6' 0""",192,True,False,False,False,L,Y,43,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL,Andrew Cogliano,1987-06-14,35,Toronto,CAN,CAN,"5' 10""",179,True,False,False,False,L,Y,11,C,38:59,1,1,0,6,3,1,0,0,00:00,31:51,0,0.0,16.7,0,0,0,0,07:08,2,2,2,59,12:59,10:37,02:22,00:00,3.080872913992298
COL,Erik Johnson,1988-03-21,34,Bloomington,USA,USA,"6' 4""",225,True,False,False,False,R,Y,6,D,48:12,1,0,2,5,3,3,0,0,00:00,41:11,2,0.0,0.0,0,0,0,0,07:01,5,2,1,66,16:04,13:43,02:20,00:00,1.2448132780082988
COL,Lukas Sedlak,1993-02-25,29,Ceské Budejovice,CZE,CZE,"6' 0""",205,True,False,False,False,L,Y,22,C,23:05,0,0,0,1,3,5,0,0,00:00,18:58,0,28.57,0.0,0,0,0,0,04:07,4,1,0,35,07:41,06:19,01:22,00:00,0.0
COL,Josh Manson,1991-10-07,31,Hinsdale,USA,CAN,"6' 3""",218,True,False,False,False,R,Y,42,D,49:59,0,1,9,4,3,9,0,0,00:00,41:58,9,0.0,25.0,1,0,0,0,08:01,0,0,1,66,16:39,13:59,02:40,00:00,1.2012012012012014
COL,Kurtis MacDermid,1994-03-25,28,Sauble Beach,CAN,CAN,"6' 5""",233,True,False,False,False,L,Y,56,D,20:17,0,0,2,0,3,14,0,0,00:00,20:17,2,0.0,0.0,0,0,0,0,00:00,1,1,0,27,06:45,06:45,00:00,00:00,0.0
COL,J.T. Compher,1995-04-08,27,Northbrook,USA,USA,"6' 0""",190,True,False,False,False,R,Y,37,LW,49:07,1,0,0,3,3,3,0,0,00:44,39:11,0,45.83,0.0,0,0,0,0,09:12,3,2,1,67,16:22,13:03,03:04,00:14,1.2219959266802445
COL,Artturi Lehkonen,1995-07-04,27,Piikkio,FIN,FIN,"5' 11""",179,True,False,False,False,L,Y,62,LW,60:09,2,2,6,7,3,4,2,4,13:52,43:02,6,0.0,28.6,1,0,0,0,03:15,3,0,4,69,20:03,14:20,01:05,04:37,3.9900249376558596
COL,Nathan MacKinnon,1995-09-01,27,Halifax,CAN,CAN,"6' 0""",200,True,False,True,False,R,Y,29,C,63:27,5,2,2,16,3,2,1,2,12:38,50:46,2,44.83,12.5,0,0,0,0,00:03,0,4,7,69,21:09,16:55,00:01,04:12,6.619385342789599
COL,Valeri Nichushkin,1995-03-04,27,Chelyabinsk,RUS,RUS,"6' 4""",210,True,False,False,False,L,Y,13,RW,63:59,2,4,0,11,3,3,3,4,14:11,44:01,0,0.0,36.4,0,0,1,1,05:47,3,-1,6,71,21:19,14:40,01:55,04:43,5.629397967161845
COL,Devon Toews,1994-02-21,28,Abbotsford,CAN,CAN,"6' 1""",191,True,False,False,False,L,Y,7,D,66:41,2,0,0,2,3,1,0,0,05:07,51:52,0,0.0,0.0,0,0,0,0,09:42,11,2,2,77,22:13,17:17,03:14,01:42,1.8004501125281323
COL,Mikko Rantanen,1996-10-29,25,Nousiainen,FIN,FIN,"6' 4""",215,True,False,True,False,L,Y,96,RW,61:07,5,1,2,7,3,1,0,5,14:18,46:46,2,35.29,14.3,0,0,0,0,00:03,0,1,6,67,20:22,15:35,00:01,04:46,5.891980360065466
COL,Evan Rodrigues,1993-07-28,29,Toronto,CAN,CAN,"5' 11""",184,True,False,False,False,R,Y,9,C,46:50,0,0,6,8,3,4,0,0,05:09,41:41,6,87.5,0.0,0,0,0,0,00:00,0,-3,0,59,15:36,13:53,00:00,01:43,0.0
COL,Samuel Girard,1998-05-12,24,Roberval,CAN,CAN,"5' 10""",170,True,False,False,False,L,Y,49,D,49:22,1,1,2,8,3,3,0,0,03:51,44:27,2,0.0,12.5,0,0,0,0,01:04,4,3,2,64,16:27,14:49,00:21,01:17,2.4316109422492405
COL,Cale Makar,1998-10-30,23,Calgary,CAN,CAN,"5' 11""",187,True,False,False,False,R,Y,8,D,77:25,4,0,4,8,3,4,0,3,13:04,56:41,4,0.0,0.0,0,0,0,0,07:40,4,1,4,77,25:48,18:53,02:33,04:21,3.1007751937984493
COL,Logan O'Connor,1996-08-14,26,Missouri City,USA,USA,"6' 0""",175,True,False,False,False,R,Y,25,RW,40:47,0,0,4,3,3,7,0,0,00:00,35:15,4,0.0,0.0,0,0,0,0,05:32,0,2,0,56,13:35,11:45,01:50,00:00,0.0
COL,Bowen Byram,2001-06-13,21,Cranbrook,CAN,CAN,"6' 1""",190,True,False,False,False,L,Y,4,D,56:10,0,1,0,4,3,2,0,0,03:40,50:26,0,0.0,25.0,0,0,0,0,02:04,4,2,1,69,18:43,16:48,00:41,01:13,1.0685663401602852
COL,Alex Newhook,2001-01-28,21,St. John's,CAN,CAN,"5' 10""",190,True,False,False,False,L,Y,18,C,39:37,0,0,0,3,3,3,0,0,03:46,35:51,0,30.43,0.0,0,0,0,0,00:00,0,-3,0,52,13:12,11:57,00:00,01:15,0.0
EDM,Evander Kane,1991-08-02,31,Vancouver,CAN,CAN,"6' 2""",210,True,False,False,False,L,Y,91,LW,38:52,2,0,2,9,2,12,0,2,04:27,34:07,2,0.0,0.0,0,0,0,0,00:18,1,0,2,46,19:26,17:03,00:09,02:13,3.0874785591766725
EDM,Tyson Barrie,1991-07-26,31,Victoria,CAN,CAN,"5' 11""",197,True,False,False,False,R,Y,22,D,41:29,1,0,0,2,2,3,0,1,05:50,29:39,0,0.0,0.0,0,0,0,0,06:00,1,0,1,52,20:44,14:49,03:00,02:55,1.4469453376205788
EDM,Zach Hyman,1992-06-09,30,Toronto,CAN,CAN,"6' 1""",211,True,False,False,False,R,Y,18,LW,40:21,2,0,2,3,2,4,0,1,02:12,31:12,2,50.0,0.0,0,0,0,0,06:57,2,0,2,50,20:10,15:36,03:28,01:06,2.975206611570248
EDM,Ryan Nugent-Hopkins,1993-04-12,29,Burnaby,CAN,CAN,"6' 0""",184,True,False,True,False,L,Y,93,C,39:08,0,0,2,4,2,3,0,0,06:22,24:55,2,52.5,0.0,0,0,0,0,07:51,0,-1,0,49,19:34,12:27,03:55,03:11,0.0
EDM,Ryan Murray,1993-09-27,29,Regina,CAN,CAN,"6' 1""",206,True,False,False,False,L,Y,28,D,31:50,1,0,0,2,2,3,0,0,00:00,29:36,0,0.0,0.0,0,0,0,0,02:14,3,-3,1,41,15:55,14:48,01:07,00:00,1.8848167539267016
EDM,Cody Ceci,1993-12-21,28,Ottawa,CAN,CAN,"6' 2""",210,True,False,False,False,R,Y,5,D,47:03,0,1,0,3,2,2,0,0,00:39,35:32,0,0.0,33.3,0,0,0,0,10:52,4,3,1,52,23:31,17:46,05:26,00:19,1.2756909992912828
EDM,Devin Shore,1994-07-19,28,Ajax,CAN,CAN,"6' 1""",206,True,False,False,False,L,Y,14,C,07:04,0,0,0,1,1,2,0,0,00:00,05:59,0,0.0,0.0,0,0,0,0,01:05,1,0,0,10,07:04,05:59,01:05,00:00,0.0
EDM,Brett Kulak,1994-01-06,28,Edmonton,CAN,CAN,"6' 1""",197,True,False,False,False,L,Y,27,D,31:44,0,0,2,1,2,2,0,0,00:34,25:21,2,0.0,0.0,0,0,0,0,05:49,1,1,0,44,15:52,12:40,02:54,00:17,0.0
EDM,Darnell Nurse,1995-02-04,27,Hamilton,CAN,CAN,"6' 4""",221,True,False,True,False,L,Y,25,D,49:28,1,1,2,2,2,5,0,1,01:15,37:31,2,0.0,50.0,0,0,1,1,10:42,9,1,2,53,24:44,18:45,05:21,00:37,2.425876010781671
EDM,Leon Draisaitl,1995-10-27,26,Cologne,DEU,DEU,"6' 2""",208,True,False,True,False,L,Y,29,C,46:47,4,1,2,4,2,1,1,3,06:39,35:37,2,51.06,25.0,0,0,0,1,04:31,2,1,5,53,23:23,17:48,02:15,03:19,6.414825374198147
EDM,Warren Foegele,1996-04-01,26,Markham,CAN,CAN,"6' 2""",198,True,False,False,False,L,Y,37,LW,11:35,0,0,0,2,1,2,0,0,00:00,11:03,0,0.0,0.0,0,0,0,0,00:32,0,0,0,15,11:35,11:03,00:32,00:00,0.0
EDM,Connor McDavid,1997-01-13,25,Richmond Hill,CAN,CAN,"6' 1""",193,True,True,False,False,L,Y,97,C,47:10,1,4,4,9,2,7,3,4,06:38,39:40,4,47.37,44.4,1,0,0,0,00:52,1,0,5,49,23:35,19:50,00:26,03:19,6.360424028268551
EDM,Derek Ryan,1986-12-29,35,Spokane,USA,USA,"5' 10""",185,True,False,False,False,R,Y,10,C,19:00,0,0,0,1,2,2,0,0,00:28,13:19,0,45.45,0.0,0,0,0,0,05:13,0,-1,0,33,09:30,06:39,02:36,00:14,0.0
EDM,Markus Niemelainen,1998-06-08,24,Kuopio,FIN,FIN,"6' 6""",190,True,False,False,True,L,Y,80,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDM,Jesse Puljujarvi,1998-05-07,24,Alvkarleby,SWE,FIN,"6' 4""",201,True,False,False,False,R,Y,13,RW,24:32,0,0,2,3,2,8,0,0,00:51,23:41,2,0.0,0.0,0,0,0,0,00:00,2,-2,0,36,12:16,11:50,00:00,00:25,0.0
EDM,Kailer Yamamoto,1998-09-29,24,Spokane,USA,USA,"5' 8""",153,True,False,False,False,R,Y,56,RW,14:35,1,0,0,1,1,1,0,0,00:00,13:19,0,0.0,0.0,0,0,0,0,01:16,1,2,1,19,14:35,13:19,01:16,00:00,4.114285714285715
EDM,Ryan McLeod,1999-09-21,23,Mississauga,CAN,CAN,"6' 2""",207,True,False,False,False,L,Y,71,C,28:48,0,1,2,1,2,1,0,0,00:56,21:51,2,56.25,100.0,0,0,0,0,06:01,0,0,1,41,14:24,10:55,03:00,00:28,2.0833333333333335
EDM,Evan Bouchard,1999-10-20,22,Oakville,CAN,CAN,"6' 3""",194,True,False,False,False,R,Y,2,D,31:51,0,0,0,4,2,8,0,0,01:35,29:05,0,0.0,0.0,0,0,0,0,01:11,0,-4,0,39,15:55,14:32,00:35,00:47,0.0
EDM,Dylan Holloway,2001-09-23,21,Calgary,CAN,CAN,"6' 1""",203,True,False,False,True,L,Y,55,LW,16:31,0,0,0,2,2,7,0,0,00:50,15:41,0,0.0,0.0,0,0,0,0,00:00,1,-2,0,24,08:15,07:50,00:00,00:25,0.0
VAN,Travis Dermott,1996-12-22,25,Newmarket,CAN,CAN,"6' 0""",202,True,False,False,False,L,I,24,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAN,Justin Dowling,1990-10-01,32,Calgary,CAN,CAN,"5' 10""",180,True,False,False,False,L,Y,73,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAN,Luke Schenn,1989-11-02,32,Saskatoon,CAN,CAN,"6' 2""",225,True,False,False,False,R,Y,2,D,57:31,1,0,2,6,3,16,0,0,01:40,50:31,2,0.0,0.0,0,0,0,0,05:20,7,3,1,80,19:10,16:50,01:46,00:33,1.0434782608695652
VAN,Tyler Myers,1990-02-01,32,Houston,USA,CAN,"6' 8""",229,True,False,False,False,R,Y,57,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAN,Oliver Ekman-Larsson,1991-07-17,31,Karlskrona,SWE,SWE,"6' 2""",200,True,False,True,False,L,Y,23,D,65:01,1,0,0,6,3,6,0,0,07:21,53:34,0,0.0,0.0,0,0,0,0,04:06,4,-3,1,91,21:40,17:51,01:22,02:27,0.9230769230769231
VAN,J.T. Miller,1993-03-14,29,East Palestine,USA,USA,"6' 1""",218,True,False,True,False,L,Y,9,C,61:19,1,2,2,5,3,6,1,2,16:46,39:55,2,52.5,40.0,0,0,0,0,04:38,1,-2,3,73,20:26,13:18,01:32,05:35,2.9363784665579122
VAN,Tanner Pearson,1992-08-10,30,Kitchener,CAN,CAN,"6' 1""",201,True,False,False,False,L,Y,70,LW,43:19,2,0,6,5,3,2,0,0,05:28,35:11,6,50.0,0.0,0,0,0,0,02:40,1,-2,2,66,14:26,11:43,00:53,01:49,2.771362586605081
VAN,Kyle Burroughs,1995-07-12,27,Vancouver,CAN,CAN,"6' 0""",193,True,False,False,False,R,Y,44,D,55:56,0,1,5,8,3,7,0,0,00:00,52:11,5,0.0,12.5,0,0,0,0,03:45,3,0,1,74,18:38,17:23,01:15,00:00,1.073345259391771
VAN,Tucker Poolman,1993-06-08,29,Dubuque,USA,USA,"6' 2""",199,True,False,False,False,R,Y,5,D,23:31,0,0,0,2,2,2,0,0,00:00,21:11,0,0.0,0.0,0,0,0,0,02:20,1,0,0,38,11:45,10:35,01:10,00:00,0.0
VAN,Bo Horvat,1995-04-05,27,London,CAN,CAN,"6' 0""",215,True,True,False,False,L,Y,53,C,59:56,1,1,2,7,3,3,0,1,16:44,39:15,2,56.34,14.3,0,0,0,0,03:57,2,-2,2,72,19:58,13:05,01:19,05:34,2.0033388981636064
VAN,Curtis Lazar,1995-02-02,27,Salmon Arm,CAN,CAN,"6' 0""",203,True,False,False,False,R,Y,20,C,35:55,0,1,0,2,3,7,0,0,00:01,31:30,0,30.0,50.0,0,0,0,0,04:24,1,2,1,55,11:58,10:30,01:28,00:00,1.6713091922005572
VAN,Dakota Joshua,1996-05-15,26,Dearborn,USA,USA,"6' 3""",206,True,False,False,False,L,Y,81,C,31:19,0,0,2,2,3,10,0,0,00:01,29:46,2,0.0,0.0,0,0,0,0,01:32,0,0,0,46,10:26,09:55,00:30,00:00,0.0
VAN,Brock Boeser,1997-02-25,25,Burnsville,USA,USA,"6' 1""",208,True,False,False,False,R,Y,6,RW,50:44,3,0,4,2,3,0,0,0,09:39,40:52,4,50.0,0.0,0,0,0,0,00:13,2,-3,3,65,16:54,13:37,00:04,03:13,3.550295857988166
VAN,Conor Garland,1996-03-11,26,Scituate,USA,USA,"5' 10""",165,True,False,False,False,R,Y,8,RW,44:14,0,1,0,4,3,1,0,0,05:31,37:55,0,0.0,25.0,0,0,0,0,00:48,0,1,1,60,14:44,12:38,00:16,01:50,1.3574660633484164
VAN,Riley Stillman,1998-03-09,24,Peterborough,CAN,CAN,"6' 1""",196,True,False,False,False,L,Y,61,D,43:41,0,0,2,4,3,9,0,0,00:00,41:17,2,0.0,0.0,0,0,0,0,02:24,3,0,0,66,14:33,13:45,00:48,00:00,0.0
VAN,Elias Pettersson,1998-11-12,23,Sundsvall,SWE,SWE,"6' 2""",176,True,False,False,False,L,Y,40,C,57:57,2,2,0,11,3,4,0,1,15:57,37:51,0,46.67,18.2,0,0,0,0,04:09,2,0,4,70,19:19,12:37,01:23,05:19,4.141501294219155
VAN,Jack Rathbone,1999-05-20,23,Boston,USA,USA,"5' 10""",177,True,False,False,False,L,Y,3,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAN,Quinn Hughes,1999-10-14,23,Orlando,USA,USA,"5' 10""",180,True,False,False,False,L,Y,43,D,80:11,3,0,0,8,3,0,0,1,16:11,58:51,0,0.0,0.0,0,0,0,0,05:09,5,1,3,87,26:43,19:37,01:43,05:23,2.2457891453524645
VAN,Nils Hoglander,2000-12-20,21,BOCKTRäSK,SWE,SWE,"5' 9""",185,True,False,False,False,L,Y,21,LW,39:16,0,0,2,6,3,2,0,0,05:39,33:37,2,0.0,0.0,0,0,0,0,00:00,0,0,0,56,13:05,11:12,00:00,01:53,0.0
VAN,Vasily Podkolzin,2001-06-24,21,Moscow,RUS,RUS,"6' 1""",190,True,False,False,False,L,Y,92,RW,40:18,1,0,0,4,3,3,0,0,00:10,39:35,0,0.0,0.0,0,0,0,0,00:33,3,1,1,54,13:26,13:11,00:11,00:03,1.488833746898263
VAN,Ilya Mikheyev,1994-10-10,28,Omsk,RUS,RUS,"6' 2""",192,True,False,False,False,L,Y,65,RW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VAN,Nils Aman,2000-02-07,22,Avesta,SWE,SWE,"6' 2""",179,True,False,False,True,L,Y,88,C,37:38,0,0,0,1,3,4,0,0,01:38,32:58,0,50.0,0.0,0,0,0,0,03:02,1,0,0,51,12:32,10:59,01:00,00:32,0.0
VAN,Andrei Kuzmenko,1996-02-04,26,YAKUTSK,RUS,RUS,"5' 11""",194,True,False,False,False,R,Y,96,LW,48:14,1,1,0,12,3,0,1,1,12:56,34:49,0,0.0,8.3,0,0,0,0,00:29,1,0,2,59,16:04,11:36,00:09,04:18,2.4896265560165975
ANA,Urho Vaakanainen,1999-01-01,23,Joensuu,FIN,FIN,"6' 2""",200,True,False,False,False,L,I,5,D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANA,Kevin Shattenkirk,1989-01-29,33,New Rochelle,USA,USA,"6' 0""",212,True,False,False,False,R,Y,22,D,51:31,1,0,2,1,3,3,0,0,03:13,38:29,2,0.0,0.0,0,0,0,0,09:49,6,-2,1,60,17:10,12:49,03:16,01:04,1.1650485436893203
ANA,Adam Henrique,1990-02-06,32,Brantford,CAN,CAN,"6' 0""",195,True,False,False,False,L,Y,14,C,41:39,0,0,0,7,3,2,0,0,02:57,38:24,0,50.0,0.0,0,0,0,0,00:18,1,-1,0,59,13:53,12:48,00:06,00:59,0.0
ANA,Derek Grant,1990-04-20,32,Abbotsford,CAN,CAN,"6' 3""",210,True,False,False,False,L,Y,38,C,37:48,0,1,2,2,3,2,0,0,00:10,27:18,2,55.26,50.0,0,0,0,0,10:20,2,0,1,59,12:36,09:06,03:26,00:03,1.5873015873015874
ANA,Jakob Silfverberg,1990-10-13,32,Gävle,SWE,SWE,"6' 1""",207,True,False,True,False,R,Y,33,RW,25:00,0,0,0,1,2,0,0,0,00:04,18:21,0,33.33,0.0,0,0,0,0,06:35,1,-1,0,44,12:30,09:10,03:17,00:02,0.0
ANA,Dmitry Kulikov,1990-10-29,31,Lipetsk,RUS,RUS,"6' 1""",201,True,False,False,False,L,Y,29,D,64:51,1,0,2,1,3,6,0,0,00:16,54:16,2,0.0,0.0,0,0,0,0,10:19,9,-2,1,76,21:37,18:05,03:26,00:05,0.9252120277563609
ANA,Cam Fowler,1991-12-05,30,Windsor,CAN,USA,"6' 2""",215,True,False,False,False,L,Y,4,D,73:56,0,0,2,2,3,0,0,0,04:29,57:58,2,0.0,0.0,0,0,0,0,11:29,2,1,0,80,24:38,19:19,03:49,01:29,0.0
ANA,John Klingberg,1992-08-14,30,Gothenburg,SWE,SWE,"6' 3""",190,True,False,False,False,R,Y,3,D,67:35,2,0,0,4,3,3,0,1,08:42,58:45,0,0.0,0.0,0,0,0,0,00:08,3,0,2,71,22:31,19:35,00:02,02:54,1.7764618800888232
ANA,Ryan Strome,1993-07-11,29,Mississauga,CAN,CAN,"6' 1""",191,True,False,False,False,R,Y,16,C,54:13,2,1,2,5,3,2,1,1,08:17,43:51,2,54.84,20.0,0,0,0,0,02:05,1,0,3,71,18:04,14:37,00:41,02:45,3.321033210332103
ANA,Nathan Beaulieu,1992-12-05,29,Strathroy,CAN,CAN,"6' 2""",200,True,False,False,False,L,Y,28,D,13:06,0,0,0,0,1,1,0,0,00:00,08:37,0,0.0,0.0,0,0,0,0,04:29,5,-1,0,18,13:06,08:37,04:29,00:00,0.0
ANA,Frank Vatrano,1994-03-14,28,East Longmeadow,USA,USA,"5' 11""",197,True,False,False,False,L,Y,77,RW,50:29,0,2,2,6,3,0,0,0,02:29,43:32,2,0.0,33.3,0,0,0,0,04:28,4,-1,2,67,16:49,14:30,01:29,00:49,2.3785926660059467
ANA,Colton White,1997-05-03,25,London,CAN,CAN,"6' 1""",187,True,False,False,False,L,Y,45,D,13:38,0,0,0,1,1,1,0,0,00:00,13:38,0,0.0,0.0,0,0,0,0,00:00,1,-1,0,19,13:38,13:38,00:00,00:00,0.0
ANA,Troy Terry,1997-09-10,25,Denver,USA,USA,"6' 0""",185,True,False,False,False,R,Y,19,RW,54:40,3,3,2,10,3,0,0,1,08:42,45:49,2,0.0,30.0,1,1,0,0,00:09,1,2,6,63,18:13,15:16,00:03,02:54,6.5873741994510535
ANA,Max Jones,1998-02-17,24,Rochester,USA,USA,"6' 3""",216,True,False,False,False,L,Y,49,LW,33:59,1,0,4,2,3,8,0,0,00:17,31:23,4,50.0,0.0,0,0,0,0,02:19,0,-1,1,46,11:19,10:27,00:46,00:05,1.767304860088365
ANA,Max Comtois,1999-01-08,23,Longueuil,CAN,CAN,"6' 2""",210,True,False,False,False,L,Y,44,LW,40:23,0,1,7,3,3,8,0,0,00:06,36:08,7,100.0,33.3,0,0,0,0,04:09,0,-1,1,50,13:27,12:02,01:23,00:02,1.4869888475836435
